plant_name,end_datetime,period_hours,energy_kwh
경주풍력,2023-05-06T22:00:00+09:00,1,11876.366797441457
경주풍력,2023-05-06T23:00:00+09:00,1,11943.511628497861
경주풍력,2023-05-07T00:00:00+09:00,1,11411.97657353515
경주풍력,2023-05-07T01:00:00+09:00,1,12044.632632110239
경주풍력,2023-05-07T02:00:00+09:00,1,11497.097330612502
경주풍력,2023-05-07T03:00:00+09:00,1,12084.877621460591
경주풍력,2023-05-07T04:00:00+09:00,1,12256.090803524045
경주풍력,2023-05-07T05:00:00+09:00,1,12353.156880001916
경주풍력,2023-05-07T06:00:00+09:00,1,12198.347795806996
경주풍력,2023-05-07T07:00:00+09:00,1,11874.237750815897
경주풍력,2023-05-07T08:00:00+09:00,1,12203.098862026782
경주풍력,2023-05-07T09:00:00+09:00,1,12419.237286916767
경주풍력,2023-05-07T10:00:00+09:00,1,12594.263185489366
경주풍력,2023-05-07T11:00:00+09:00,1,12520.147618738341
경주풍력,2023-05-07T12:00:00+09:00,1,12390.91085009237
경주풍력,2023-05-07T13:00:00+09:00,1,13336.176938515022
경주풍력,2023-05-07T14:00:00+09:00,1,13434.478808642543
경주풍력,2023-05-07T15:00:00+09:00,1,13652.264294507411
경주풍력,2023-05-07T16:00:00+09:00,1,12467.557888760733
경주풍력,2023-05-07T17:00:00+09:00,1,11847.788831932763
경주풍력,2023-05-07T18:00:00+09:00,1,11512.116306876214
경주풍력,2023-05-07T19:00:00+09:00,1,13948.82987884372
경주풍력,2023-05-07T20:00:00+09:00,1,12450.312369665251
경주풍력,2023-05-07T21:00:00+09:00,1,10505.004264154219
경주풍력,2023-05-07T22:00:00+09:00,1,10654.158303344326
경주풍력,2023-05-07T23:00:00+09:00,1,9803.542717473805
경주풍력,2023-05-08T00:00:00+09:00,1,8822.478169650738
경주풍력,2023-05-08T01:00:00+09:00,1,8986.902033990213
경주풍력,2023-05-08T02:00:00+09:00,1,9543.273194912876
경주풍력,2023-05-08T03:00:00+09:00,1,7503.545819714551
경주풍력,2023-05-08T04:00:00+09:00,1,9100.085405357906
경주풍력,2023-05-08T05:00:00+09:00,1,9434.919504989706
경주풍력,2023-05-08T06:00:00+09:00,1,9333.01923295475
경주풍력,2023-05-08T07:00:00+09:00,1,8798.798965232765
경주풍력,2023-05-08T08:00:00+09:00,1,7627.899488130806
경주풍력,2023-05-08T09:00:00+09:00,1,6405.949352000373
경주풍력,2023-05-08T10:00:00+09:00,1,5893.36210168055
경주풍력,2023-05-08T11:00:00+09:00,1,4756.2105684291655
경주풍력,2023-05-08T12:00:00+09:00,1,4293.191972596524
경주풍력,2023-05-08T13:00:00+09:00,1,4873.404131903767
경주풍력,2023-05-08T14:00:00+09:00,1,4637.859666549995
경주풍력,2023-05-08T15:00:00+09:00,1,4435.547438683652
경주풍력,2023-05-08T16:00:00+09:00,1,4443.299923260447
경주풍력,2023-05-08T17:00:00+09:00,1,4162.402264130842
경주풍력,2023-05-08T18:00:00+09:00,1,3009.790883914016
경주풍력,2023-05-08T19:00:00+09:00,1,3195.5388503091103
경주풍력,2023-05-08T20:00:00+09:00,1,3827.1304484373873
경주풍력,2023-05-08T21:00:00+09:00,1,3897.9797471848156
경주풍력,2023-05-08T22:00:00+09:00,1,4535.091103064287
경주풍력,2023-05-08T23:00:00+09:00,1,3208.3409435541516
경주풍력,2023-05-09T00:00:00+09:00,1,1552.3429168594457
경주풍력,2023-05-09T01:00:00+09:00,1,1277.6755836061702
경주풍력,2023-05-09T02:00:00+09:00,1,2351.1294502141145
경주풍력,2023-05-09T03:00:00+09:00,1,3787.671742494638
경주풍력,2023-05-09T04:00:00+09:00,1,6164.80491993677
경주풍력,2023-05-09T05:00:00+09:00,1,6277.005844035388
경주풍력,2023-05-09T06:00:00+09:00,1,4719.913049052393
경주풍력,2023-05-09T07:00:00+09:00,1,8300.42365613562
경주풍력,2023-05-09T08:00:00+09:00,1,7286.44034560667
경주풍력,2023-05-09T09:00:00+09:00,1,8877.292330948694
경주풍력,2023-05-09T10:00:00+09:00,1,7189.674057729355
경주풍력,2023-05-09T11:00:00+09:00,1,2580.100537601119
경주풍력,2023-05-09T12:00:00+09:00,1,855.8729731703534
경주풍력,2023-05-09T13:00:00+09:00,1,57.99700706139265
경주풍력,2023-05-09T14:00:00+09:00,1,56.294262810069995
경주풍력,2023-05-09T15:00:00+09:00,1,355.22229487210643
경주풍력,2023-05-09T16:00:00+09:00,1,353.813374516817
경주풍력,2023-05-09T17:00:00+09:00,1,468.29282265304573
경주풍력,2023-05-09T18:00:00+09:00,1,986.8574065860357
경주풍력,2023-05-09T19:00:00+09:00,1,1210.5658917756273
경주풍력,2023-05-09T20:00:00+09:00,1,3171.5165893939916
경주풍력,2023-05-09T21:00:00+09:00,1,2758.830757114309
경주풍력,2023-05-09T22:00:00+09:00,1,3647.8764017985477
경주풍력,2023-05-09T23:00:00+09:00,1,9289.19359189053
경주풍력,2023-05-10T00:00:00+09:00,1,10482.896249034566
경주풍력,2023-05-10T01:00:00+09:00,1,9543.983699442606
경주풍력,2023-05-10T02:00:00+09:00,1,10614.919341422195
경주풍력,2023-05-10T03:00:00+09:00,1,12925.972160729529
경주풍력,2023-05-10T04:00:00+09:00,1,13580.939244076422
경주풍력,2023-05-10T05:00:00+09:00,1,10669.602595291984
경주풍력,2023-05-10T06:00:00+09:00,1,8588.083059562636
경주풍력,2023-05-10T07:00:00+09:00,1,5083.320605344104
경주풍력,2023-05-10T08:00:00+09:00,1,1273.306377851418
경주풍력,2023-05-10T09:00:00+09:00,1,846.9244651195468
경주풍력,2023-05-10T10:00:00+09:00,1,914.8835516296622
경주풍력,2023-05-10T11:00:00+09:00,1,797.0142572554751
경주풍력,2023-05-10T12:00:00+09:00,1,265.84707284078013
경주풍력,2023-05-10T13:00:00+09:00,1,751.4135654035917
경주풍력,2023-05-10T14:00:00+09:00,1,1354.1186335219709
경주풍력,2023-05-10T15:00:00+09:00,1,1027.8321846298495
경주풍력,2023-05-10T16:00:00+09:00,1,584.4884747080205
경주풍력,2023-05-10T17:00:00+09:00,1,761.678857170913
경주풍력,2023-05-10T18:00:00+09:00,1,662.4713296720074
경주풍력,2023-05-10T19:00:00+09:00,1,555.408771836992
경주풍력,2023-05-10T20:00:00+09:00,1,917.2441469360556
경주풍력,2023-05-10T21:00:00+09:00,1,586.674661632358
경주풍력,2023-05-10T22:00:00+09:00,1,551.1365992086912
경주풍력,2023-05-10T23:00:00+09:00,1,1425.355462541822
경주풍력,2023-05-11T00:00:00+09:00,1,2923.2453537890797
경주풍력,2023-05-11T01:00:00+09:00,1,400.5685653838236
경주풍력,2023-05-11T02:00:00+09:00,1,1934.4380206827955
경주풍력,2023-05-11T03:00:00+09:00,1,3560.8493107439544
경주풍력,2023-05-11T04:00:00+09:00,1,3821.5128078809084
경주풍력,2023-05-11T05:00:00+09:00,1,4140.0453450598725
경주풍력,2023-05-11T06:00:00+09:00,1,4392.420737529195
경주풍력,2023-05-11T07:00:00+09:00,1,5119.403769127457
경주풍력,2023-05-11T08:00:00+09:00,1,3974.4397890259747
경주풍력,2023-05-11T09:00:00+09:00,1,3750.015082541922
경주풍력,2023-05-11T10:00:00+09:00,1,3615.2348806382333
경주풍력,2023-05-11T11:00:00+09:00,1,2070.747591369518
경주풍력,2023-05-11T12:00:00+09:00,1,1948.8619736474375
경주풍력,2023-05-11T13:00:00+09:00,1,2139.475341406078
경주풍력,2023-05-11T14:00:00+09:00,1,2333.361295399748
경주풍력,2023-05-11T15:00:00+09:00,1,2050.9290835079437
경주풍력,2023-05-11T16:00:00+09:00,1,2452.2091745748266
경주풍력,2023-05-11T17:00:00+09:00,1,2149.152060723366
경주풍력,2023-05-11T18:00:00+09:00,1,2126.557855872582
경주풍력,2023-05-11T19:00:00+09:00,1,1223.4722149220079
경주풍력,2023-05-11T20:00:00+09:00,1,1415.7230256833864
경주풍력,2023-05-11T21:00:00+09:00,1,2305.935626171942
경주풍력,2023-05-11T22:00:00+09:00,1,3012.1597597341715
경주풍력,2023-05-11T23:00:00+09:00,1,3160.048567205577
경주풍력,2023-05-12T00:00:00+09:00,1,2617.987136853596
경주풍력,2023-05-12T01:00:00+09:00,1,2934.1907076696475
경주풍력,2023-05-12T02:00:00+09:00,1,2065.5918493764075
경주풍력,2023-05-12T03:00:00+09:00,1,1653.1302984071008
경주풍력,2023-05-12T04:00:00+09:00,1,1602.118291088138
경주풍력,2023-05-12T05:00:00+09:00,1,1547.676303639274
경주풍력,2023-05-12T06:00:00+09:00,1,715.0769173865247
경주풍력,2023-05-12T07:00:00+09:00,1,1275.129057319099
경주풍력,2023-05-12T08:00:00+09:00,1,539.6278038299852
경주풍력,2023-05-12T09:00:00+09:00,1,200.7031910045198
경주풍력,2023-05-12T10:00:00+09:00,1,142.16296879308265
경주풍력,2023-05-12T11:00:00+09:00,1,125.86011115604924
경주풍력,2023-05-12T12:00:00+09:00,1,0.0
경주풍력,2023-05-12T13:00:00+09:00,1,72.18882265616139
경주풍력,2023-05-12T14:00:00+09:00,1,271.78615636309405
경주풍력,2023-05-12T15:00:00+09:00,1,94.5580269226848
경주풍력,2023-05-12T16:00:00+09:00,1,815.8063474182809
경주풍력,2023-05-12T17:00:00+09:00,1,1722.1634979157743
경주풍력,2023-05-12T18:00:00+09:00,1,3317.9041333714363
경주풍력,2023-05-12T19:00:00+09:00,1,5848.649268532205
경주풍력,2023-05-12T20:00:00+09:00,1,5110.416228063471
경주풍력,2023-05-12T21:00:00+09:00,1,1915.9552813207374
경주풍력,2023-05-12T22:00:00+09:00,1,2862.8871697942404
경주풍력,2023-05-12T23:00:00+09:00,1,3264.214308744598
경주풍력,2023-05-13T00:00:00+09:00,1,2389.9828477536785
경주풍력,2023-05-13T01:00:00+09:00,1,7282.087074061193
경주풍력,2023-05-13T02:00:00+09:00,1,5428.232659430288
경주풍력,2023-05-13T03:00:00+09:00,1,2740.0857717310973
경주풍력,2023-05-13T04:00:00+09:00,1,1595.527736037022
경주풍력,2023-05-13T05:00:00+09:00,1,3772.987376454308
경주풍력,2023-05-13T06:00:00+09:00,1,7926.710817408191
경주풍력,2023-05-13T07:00:00+09:00,1,9432.398212832655
경주풍력,2023-05-13T08:00:00+09:00,1,9409.085015812816
경주풍력,2023-05-13T09:00:00+09:00,1,7263.900935100947
경주풍력,2023-05-13T10:00:00+09:00,1,1326.5356771932757
경주풍력,2023-05-13T11:00:00+09:00,1,198.23939400993186
경주풍력,2023-05-13T12:00:00+09:00,1,1368.3680024017776
경주풍력,2023-05-13T13:00:00+09:00,1,1186.2764153503767
경주풍력,2023-05-13T14:00:00+09:00,1,1505.771070757305
경주풍력,2023-05-13T15:00:00+09:00,1,1674.2765082861806
경주풍력,2023-05-13T16:00:00+09:00,1,1677.0488219158178
경주풍력,2023-05-13T17:00:00+09:00,1,1893.2647768885126
경주풍력,2023-05-13T18:00:00+09:00,1,2447.205426941119
경주풍력,2023-05-13T19:00:00+09:00,1,2707.040162576381
경주풍력,2023-05-13T20:00:00+09:00,1,2298.2722509567975
경주풍력,2023-05-13T21:00:00+09:00,1,2686.0200299094286
경주풍력,2023-05-13T22:00:00+09:00,1,2521.7163984390518
경주풍력,2023-05-13T23:00:00+09:00,1,1907.6487550294833
경주풍력,2023-05-14T00:00:00+09:00,1,2957.9702135800653
경주풍력,2023-05-14T01:00:00+09:00,1,1032.8536655298522
경주풍력,2023-05-14T02:00:00+09:00,1,2565.5965004232676
경주풍력,2023-05-14T03:00:00+09:00,1,5468.72809205657
경주풍력,2023-05-14T04:00:00+09:00,1,8214.097368519415
경주풍력,2023-05-14T05:00:00+09:00,1,8607.646114893747
경주풍력,2023-05-14T06:00:00+09:00,1,6857.962409059952
경주풍력,2023-05-14T07:00:00+09:00,1,6722.748128285122
경주풍력,2023-05-14T08:00:00+09:00,1,4389.78593154165
경주풍력,2023-05-14T09:00:00+09:00,1,1515.5241102363043
경주풍력,2023-05-14T10:00:00+09:00,1,1111.5328287771426
경주풍력,2023-05-14T11:00:00+09:00,1,1081.2538005091728
경주풍력,2023-05-14T12:00:00+09:00,1,907.8115268327692
경주풍력,2023-05-14T13:00:00+09:00,1,2706.791950194887
경주풍력,2023-05-14T14:00:00+09:00,1,2200.5427164905786
경주풍력,2023-05-14T15:00:00+09:00,1,678.5396173700237
경주풍력,2023-05-14T16:00:00+09:00,1,71.86033867786773
경주풍력,2023-05-14T17:00:00+09:00,1,0.0
경주풍력,2023-05-14T18:00:00+09:00,1,691.447722423065
경주풍력,2023-05-14T19:00:00+09:00,1,1223.242314921552
경주풍력,2023-05-14T20:00:00+09:00,1,1457.2878600263411
경주풍력,2023-05-14T21:00:00+09:00,1,896.6282655288596
경주풍력,2023-05-14T22:00:00+09:00,1,710.5877466377988
경주풍력,2023-05-14T23:00:00+09:00,1,1335.994091693121
경주풍력,2023-05-15T00:00:00+09:00,1,1514.809243921114
경주풍력,2023-05-15T01:00:00+09:00,1,1075.705774781608
경주풍력,2023-05-15T02:00:00+09:00,1,1677.3820975879808
경주풍력,2023-05-15T03:00:00+09:00,1,1758.2223603744515
경주풍력,2023-05-15T04:00:00+09:00,1,684.8089290681319
경주풍력,2023-05-15T05:00:00+09:00,1,1349.9058810400056
경주풍력,2023-05-15T06:00:00+09:00,1,1991.4407754560498
경주풍력,2023-05-15T07:00:00+09:00,1,1764.9795197211024
경주풍력,2023-05-15T08:00:00+09:00,1,1352.7897410145106
경주풍력,2023-05-15T09:00:00+09:00,1,822.4459357328269
경주풍력,2023-05-15T10:00:00+09:00,1,459.44728541767654
경주풍력,2023-05-15T11:00:00+09:00,1,115.7885245066982
경주풍력,2023-05-15T12:00:00+09:00,1,0.0
경주풍력,2023-05-15T13:00:00+09:00,1,24.902055562197347
경주풍력,2023-05-15T14:00:00+09:00,1,630.358010379101
경주풍력,2023-05-15T15:00:00+09:00,1,409.6383105286104
경주풍력,2023-05-15T16:00:00+09:00,1,72.28126867148876
경주풍력,2023-05-15T17:00:00+09:00,1,201.3712313731894
경주풍력,2023-05-15T18:00:00+09:00,1,1049.7901836926512
경주풍력,2023-05-15T19:00:00+09:00,1,1681.9894402484415
경주풍력,2023-05-15T20:00:00+09:00,1,2427.1449327544515
경주풍력,2023-05-15T21:00:00+09:00,1,4905.328636670864
경주풍력,2023-05-15T22:00:00+09:00,1,6621.27135532895
경주풍력,2023-05-15T23:00:00+09:00,1,4845.905492762122
경주풍력,2023-05-16T00:00:00+09:00,1,3873.491694584686
경주풍력,2023-05-16T01:00:00+09:00,1,7028.680256901137
경주풍력,2023-05-16T02:00:00+09:00,1,6249.177219158237
경주풍력,2023-05-16T03:00:00+09:00,1,5911.301600747916
경주풍력,2023-05-16T04:00:00+09:00,1,5351.600375989532
경주풍력,2023-05-16T05:00:00+09:00,1,6054.781675260563
경주풍력,2023-05-16T06:00:00+09:00,1,5477.0175758743035
경주풍력,2023-05-16T07:00:00+09:00,1,5423.900247192578
경주풍력,2023-05-16T08:00:00+09:00,1,4611.767102543735
경주풍력,2023-05-16T09:00:00+09:00,1,4498.873769531181
경주풍력,2023-05-16T10:00:00+09:00,1,2880.8551632326125
경주풍력,2023-05-16T11:00:00+09:00,1,1500.9985255387473
경주풍력,2023-05-16T12:00:00+09:00,1,739.744939671602
경주풍력,2023-05-16T13:00:00+09:00,1,601.6793130163287
경주풍력,2023-05-16T14:00:00+09:00,1,853.9506981073273
경주풍력,2023-05-16T15:00:00+09:00,1,1807.117681286335
경주풍력,2023-05-16T16:00:00+09:00,1,2931.182917639705
경주풍력,2023-05-16T17:00:00+09:00,1,2068.347261014612
경주풍력,2023-05-16T18:00:00+09:00,1,1855.3478509660426
경주풍력,2023-05-16T19:00:00+09:00,1,2545.7499669471745
경주풍력,2023-05-16T20:00:00+09:00,1,3486.3128060972585
경주풍력,2023-05-16T21:00:00+09:00,1,4349.770900385438
경주풍력,2023-05-16T22:00:00+09:00,1,5709.156183357604
경주풍력,2023-05-16T23:00:00+09:00,1,5198.412605807722
경주풍력,2023-05-17T00:00:00+09:00,1,5434.815535652062
경주풍력,2023-05-17T01:00:00+09:00,1,8130.678316702952
경주풍력,2023-05-17T02:00:00+09:00,1,8195.50874042276
경주풍력,2023-05-17T03:00:00+09:00,1,8879.329346725184
경주풍력,2023-05-17T04:00:00+09:00,1,8132.853402652683
경주풍력,2023-05-17T05:00:00+09:00,1,6513.310627066842
경주풍력,2023-05-17T06:00:00+09:00,1,6862.347397761334
경주풍력,2023-05-17T07:00:00+09:00,1,8496.302429440435
경주풍력,2023-05-17T08:00:00+09:00,1,5750.562557408529
경주풍력,2023-05-17T09:00:00+09:00,1,2387.591091241604
경주풍력,2023-05-17T10:00:00+09:00,1,571.0589257088432
경주풍력,2023-05-17T11:00:00+09:00,1,306.0590759166462
경주풍력,2023-05-17T12:00:00+09:00,1,874.6607401286947
경주풍력,2023-05-17T13:00:00+09:00,1,1013.9885311738963
경주풍력,2023-05-17T14:00:00+09:00,1,955.1887677199365
경주풍력,2023-05-17T15:00:00+09:00,1,777.6717345548068
경주풍력,2023-05-17T16:00:00+09:00,1,1294.0530583815116
경주풍력,2023-05-17T17:00:00+09:00,1,1349.9830922510546
경주풍력,2023-05-17T18:00:00+09:00,1,1113.5432351349955
경주풍력,2023-05-17T19:00:00+09:00,1,1266.1552804351013
경주풍력,2023-05-17T20:00:00+09:00,1,2027.3987456298182
경주풍력,2023-05-17T21:00:00+09:00,1,3043.416044775846
경주풍력,2023-05-17T22:00:00+09:00,1,3926.0750080492567
경주풍력,2023-05-17T23:00:00+09:00,1,4176.667775285211
경주풍력,2023-05-18T00:00:00+09:00,1,4039.3695077513466
경주풍력,2023-05-18T01:00:00+09:00,1,7180.242670224774
경주풍력,2023-05-18T02:00:00+09:00,1,7520.54981138983
경주풍력,2023-05-18T03:00:00+09:00,1,7668.885817344717
경주풍력,2023-05-18T04:00:00+09:00,1,8764.059791898153
경주풍력,2023-05-18T05:00:00+09:00,1,9669.59609318789
경주풍력,2023-05-18T06:00:00+09:00,1,8519.019436448232
경주풍력,2023-05-18T07:00:00+09:00,1,7277.980824295304
경주풍력,2023-05-18T08:00:00+09:00,1,4053.6763268989826
경주풍력,2023-05-18T09:00:00+09:00,1,2479.084531646955
경주풍력,2023-05-18T10:00:00+09:00,1,1748.7641547440053
경주풍력,2023-05-18T11:00:00+09:00,1,1788.8026422393832
경주풍력,2023-05-18T12:00:00+09:00,1,2164.4765723721057
경주풍력,2023-05-18T13:00:00+09:00,1,1775.1642243405695
경주풍력,2023-05-18T14:00:00+09:00,1,909.254355725293
경주풍력,2023-05-18T15:00:00+09:00,1,394.82564949916923
경주풍력,2023-05-18T16:00:00+09:00,1,413.7752733766865
경주풍력,2023-05-18T17:00:00+09:00,1,353.6923975715654
경주풍력,2023-05-18T18:00:00+09:00,1,60.60181312667646
경주풍력,2023-05-18T19:00:00+09:00,1,129.43504613472214
경주풍력,2023-05-18T20:00:00+09:00,1,255.0674188981202
경주풍력,2023-05-18T21:00:00+09:00,1,522.4383393169
경주풍력,2023-05-18T22:00:00+09:00,1,2407.7601438867187
경주풍력,2023-05-18T23:00:00+09:00,1,1274.0635115114956
경주풍력,2023-05-19T00:00:00+09:00,1,706.0810362104248
경주풍력,2023-05-19T01:00:00+09:00,1,7699.8874067168335
경주풍력,2023-05-19T02:00:00+09:00,1,5583.3403521077635
경주풍력,2023-05-19T03:00:00+09:00,1,4673.966251043005
경주풍력,2023-05-19T04:00:00+09:00,1,7928.434894686905
경주풍력,2023-05-19T05:00:00+09:00,1,7361.963959421607
경주풍력,2023-05-19T06:00:00+09:00,1,7291.4301044391295
경주풍력,2023-05-19T07:00:00+09:00,1,5297.57321470965
경주풍력,2023-05-19T08:00:00+09:00,1,6293.197522296998
경주풍력,2023-05-19T09:00:00+09:00,1,6140.135419203384
경주풍력,2023-05-19T10:00:00+09:00,1,5832.208404328923
경주풍력,2023-05-19T11:00:00+09:00,1,6382.456794970479
경주풍력,2023-05-19T12:00:00+09:00,1,8103.539443269944
경주풍력,2023-05-19T13:00:00+09:00,1,8195.356944964382
경주풍력,2023-05-19T14:00:00+09:00,1,8647.189080828615
경주풍력,2023-05-19T15:00:00+09:00,1,8397.772709042418
경주풍력,2023-05-19T16:00:00+09:00,1,7509.901681601981
경주풍력,2023-05-19T17:00:00+09:00,1,6284.412919574622
경주풍력,2023-05-19T18:00:00+09:00,1,6454.464187698698
경주풍력,2023-05-19T19:00:00+09:00,1,5523.0757706078175
경주풍력,2023-05-19T20:00:00+09:00,1,5246.01477681512
경주풍력,2023-05-19T21:00:00+09:00,1,5523.27114322587
경주풍력,2023-05-19T22:00:00+09:00,1,4266.027079146572
경주풍력,2023-05-19T23:00:00+09:00,1,4062.7809934678003
경주풍력,2023-05-20T00:00:00+09:00,1,3839.382299246213
경주풍력,2023-05-20T01:00:00+09:00,1,6096.663891327862
경주풍력,2023-05-20T02:00:00+09:00,1,5772.20903101429
경주풍력,2023-05-20T03:00:00+09:00,1,4875.907443317324
경주풍력,2023-05-20T04:00:00+09:00,1,3563.8352466801703
경주풍력,2023-05-20T05:00:00+09:00,1,3500.7502663013406
경주풍력,2023-05-20T06:00:00+09:00,1,3339.509537014457
경주풍력,2023-05-20T07:00:00+09:00,1,2096.580546957395
경주풍력,2023-05-20T08:00:00+09:00,1,1853.7944852214114
경주풍력,2023-05-20T09:00:00+09:00,1,2421.963407117457
경주풍력,2023-05-20T10:00:00+09:00,1,1053.8842417437572
경주풍력,2023-05-20T11:00:00+09:00,1,875.6667699398549
경주풍력,2023-05-20T12:00:00+09:00,1,363.21121402449444
경주풍력,2023-05-20T13:00:00+09:00,1,0.0
경주풍력,2023-05-20T14:00:00+09:00,1,0.0
경주풍력,2023-05-20T15:00:00+09:00,1,120.21468707500662
경주풍력,2023-05-20T16:00:00+09:00,1,317.25773569638295
경주풍력,2023-05-20T17:00:00+09:00,1,358.63801747561047
경주풍력,2023-05-20T18:00:00+09:00,1,501.94970460121294
경주풍력,2023-05-20T19:00:00+09:00,1,235.91356688154883
경주풍력,2023-05-20T20:00:00+09:00,1,982.4702295721936
경주풍력,2023-05-20T21:00:00+09:00,1,1238.3752778611943
경주풍력,2023-05-20T22:00:00+09:00,1,1500.5475574935635
경주풍력,2023-05-20T23:00:00+09:00,1,2104.0369243465975
경주풍력,2023-05-21T00:00:00+09:00,1,4354.827002905527
경주풍력,2023-05-21T01:00:00+09:00,1,7911.026966890554
경주풍력,2023-05-21T02:00:00+09:00,1,11297.517017724542
경주풍력,2023-05-21T03:00:00+09:00,1,10632.516347772638
경주풍력,2023-05-21T04:00:00+09:00,1,9950.442559553974
경주풍력,2023-05-21T05:00:00+09:00,1,10417.988172827845
경주풍력,2023-05-21T06:00:00+09:00,1,9546.756376376816
경주풍력,2023-05-21T07:00:00+09:00,1,8871.368098688832
경주풍력,2023-05-21T08:00:00+09:00,1,9045.861117802127
경주풍력,2023-05-21T09:00:00+09:00,1,8553.122412862547
경주풍력,2023-05-21T10:00:00+09:00,1,6082.769122605821
경주풍력,2023-05-21T11:00:00+09:00,1,3050.588427673593
경주풍력,2023-05-21T12:00:00+09:00,1,1373.682687854025
경주풍력,2023-05-21T13:00:00+09:00,1,1445.9524737304146
경주풍력,2023-05-21T14:00:00+09:00,1,1321.921662530518
경주풍력,2023-05-21T15:00:00+09:00,1,2700.778805210439
경주풍력,2023-05-21T16:00:00+09:00,1,1051.9619927921258
경주풍력,2023-05-21T17:00:00+09:00,1,0.0
경주풍력,2023-05-21T18:00:00+09:00,1,275.1930461942675
경주풍력,2023-05-21T19:00:00+09:00,1,2563.386247467127
경주풍력,2023-05-21T20:00:00+09:00,1,3765.5569722724567
경주풍력,2023-05-21T21:00:00+09:00,1,4837.514145948622
경주풍력,2023-05-21T22:00:00+09:00,1,7523.930336356363
경주풍력,2023-05-21T23:00:00+09:00,1,8972.769744491972
경주풍력,2023-05-22T00:00:00+09:00,1,10491.00749164118
경주풍력,2023-05-22T01:00:00+09:00,1,11068.634211494616
경주풍력,2023-05-22T02:00:00+09:00,1,8795.834134014516
경주풍력,2023-05-22T03:00:00+09:00,1,9611.271758363018
경주풍력,2023-05-22T04:00:00+09:00,1,11558.955703924683
경주풍력,2023-05-22T05:00:00+09:00,1,9444.51939228186
경주풍력,2023-05-22T06:00:00+09:00,1,6254.804685094106
경주풍력,2023-05-22T07:00:00+09:00,1,5106.073373410358
경주풍력,2023-05-22T08:00:00+09:00,1,2190.5394468354234
경주풍력,2023-05-22T09:00:00+09:00,1,999.0351616356274
경주풍력,2023-05-22T10:00:00+09:00,1,2163.48629807983
경주풍력,2023-05-22T11:00:00+09:00,1,2402.1542410875127
경주풍력,2023-05-22T12:00:00+09:00,1,4963.744304230335
경주풍력,2023-05-22T13:00:00+09:00,1,3083.1809893361406
경주풍력,2023-05-22T14:00:00+09:00,1,3789.6405441517068
경주풍력,2023-05-22T15:00:00+09:00,1,2851.9798046407036
경주풍력,2023-05-22T16:00:00+09:00,1,3800.9753665538765
경주풍력,2023-05-22T17:00:00+09:00,1,4138.292622295005
경주풍력,2023-05-22T18:00:00+09:00,1,5160.607124133168
경주풍력,2023-05-22T19:00:00+09:00,1,3251.7712071605206
경주풍력,2023-05-22T20:00:00+09:00,1,4333.4522828240215
경주풍력,2023-05-22T21:00:00+09:00,1,6509.58882306364
경주풍력,2023-05-22T22:00:00+09:00,1,5920.128985959941
경주풍력,2023-05-22T23:00:00+09:00,1,6699.304539448216
경주풍력,2023-05-23T00:00:00+09:00,1,5329.466181459551
경주풍력,2023-05-23T01:00:00+09:00,1,1645.197096842955
경주풍력,2023-05-23T02:00:00+09:00,1,1577.496919426907
경주풍력,2023-05-23T03:00:00+09:00,1,1746.694431025685
경주풍력,2023-05-23T04:00:00+09:00,1,1855.6017163020215
경주풍력,2023-05-23T05:00:00+09:00,1,1934.8268231374022
경주풍력,2023-05-23T06:00:00+09:00,1,2690.0977626072977
경주풍력,2023-05-23T07:00:00+09:00,1,3644.742127821031
경주풍력,2023-05-23T08:00:00+09:00,1,3955.114461614691
경주풍력,2023-05-23T09:00:00+09:00,1,2037.526490522073
경주풍력,2023-05-23T10:00:00+09:00,1,1180.491160132009
경주풍력,2023-05-23T11:00:00+09:00,1,134.59522808320253
경주풍력,2023-05-23T12:00:00+09:00,1,1802.447253797145
경주풍력,2023-05-23T13:00:00+09:00,1,1013.7343684014995
경주풍력,2023-05-23T14:00:00+09:00,1,296.03622555738366
경주풍력,2023-05-23T15:00:00+09:00,1,356.8749128473546
경주풍력,2023-05-23T16:00:00+09:00,1,627.1133309974284
경주풍력,2023-05-23T17:00:00+09:00,1,856.42029191444
경주풍력,2023-05-23T18:00:00+09:00,1,389.5791724861647
경주풍력,2023-05-23T19:00:00+09:00,1,34.07695846030583
경주풍력,2023-05-23T20:00:00+09:00,1,670.5651247253481
경주풍력,2023-05-23T21:00:00+09:00,1,555.3778776042564
경주풍력,2023-05-23T22:00:00+09:00,1,642.813134699275
경주풍력,2023-05-23T23:00:00+09:00,1,729.4557764159026
경주풍력,2023-05-24T00:00:00+09:00,1,1919.7388566724612
경주풍력,2023-05-24T01:00:00+09:00,1,8587.986848909248
경주풍력,2023-05-24T02:00:00+09:00,1,7977.627264369945
경주풍력,2023-05-24T03:00:00+09:00,1,6349.75821807213
경주풍력,2023-05-24T04:00:00+09:00,1,6130.57440197226
경주풍력,2023-05-24T05:00:00+09:00,1,5638.065798126139
경주풍력,2023-05-24T06:00:00+09:00,1,3988.9148450229673
경주풍력,2023-05-24T07:00:00+09:00,1,2996.604470819296
경주풍력,2023-05-24T08:00:00+09:00,1,1421.733860534433
경주풍력,2023-05-24T09:00:00+09:00,1,1093.8023611327199
경주풍력,2023-05-24T10:00:00+09:00,1,340.47443548735646
